modality,reference,model,tilt,MAE,MSE,PSNR,SSIM
shrec,noiseless,8,39,0.49890962,0.2558336329511701,5.92042361949082,0.16245398
shrec,noiseless,8,40,0.5043036,0.2610316355074587,5.833068555209642,0.1685952
shrec,noiseless,8,41,0.507703,0.2642985270544952,5.779052572008185,0.16922373
shrec,noiseless,8,42,0.51302147,0.2697711891509723,5.69004433688848,0.16905308
shrec,noiseless,8,43,0.51838964,0.2752011461775395,5.6034976165184585,0.16834188
shrec,noiseless,8,44,0.4710409,0.22918923150155884,6.398057916318617,0.15954462
shrec,noiseless,8,45,0.4793958,0.23711196490375727,6.2504653054070225,0.15024921
shrec,noiseless,8,46,0.4878828,0.24511920982186783,6.106226520579162,0.15229908
shrec,noiseless,8,47,0.49786597,0.25479262000366876,5.938131553716164,0.15906572
shrec,noiseless,8,48,0.5082911,0.26500725908628553,5.7674222969361,0.16245373
shrec,noiseless,8,49,0.5197089,0.27656437229380076,5.582037675122905,0.16271241
shrec,noiseless,8,50,0.53140473,0.2885610428656467,5.397623011375123,0.1682891
shrec,noiseless,8,51,0.543247,0.30109309243125937,5.21299207799757,0.17012042
shrec,noiseless,8,52,0.5184803,0.275250450369937,5.602719617548722,0.16264033
shrec,noiseless,8,53,0.53250957,0.2897155852843256,5.3802814124456635,0.16617131
shrec,noiseless,8,54,0.54832953,0.30654666052583457,5.135034106510911,0.1715023
shrec,noiseless,8,55,0.5644136,0.3239778487125903,4.894846827278361,0.18138294
shrec,noiseless,8,56,0.5526844,0.31101631257058227,5.072168319583747,0.17434388
shrec,noiseless,8,57,0.5719065,0.3325166006965133,4.781866679220159,0.17188862
shrec,noiseless,8,58,0.59083486,0.35418980449665,4.507639443163939,0.18617275
shrec,noiseless,8,59,0.59026486,0.3535057658755233,4.516034982249277,0.18242799
shrec,noiseless,8,60,0.61161906,0.3788996056460329,4.214758467330325,0.19423439
noisy,noiseless,9,0,0.3691485,0.14646266855343665,8.342730572708993,0.18196242
noisy,noiseless,9,1,0.37054604,0.14722791307078334,8.32009843915745,0.18308347
noisy,noiseless,9,2,0.3718255,0.14789936830346884,8.300336809247003,0.18458816
noisy,noiseless,9,3,0.37306798,0.1486041771839876,8.279689826181192,0.18563876
noisy,noiseless,9,4,0.37424368,0.14925426666635278,8.260732450349915,0.18666857
noisy,noiseless,9,5,0.37534964,0.1498942750187558,8.242149540446057,0.18738882
noisy,noiseless,9,6,0.37639427,0.1505485984424854,8.223232832699733,0.1886715
noisy,noiseless,9,7,0.37737444,0.15112613578524955,8.206604221879925,0.18940067
noisy,noiseless,9,8,0.3782925,0.1516858394343781,8.190549606935583,0.18992716
noisy,noiseless,9,9,0.37914234,0.15220961505968592,8.17557912378385,0.19145775
noisy,noiseless,9,10,0.3799472,0.15273181139420894,8.160704974943286,0.19174242
noisy,noiseless,9,11,0.38070747,0.153198862220034,8.147444601172253,0.19227402
noisy,noiseless,9,12,0.38133448,0.15355209946758444,8.13744241214051,0.19333881
noisy,noiseless,9,13,0.38184977,0.15385438203557672,8.128901297917679,0.19381171
noisy,noiseless,9,14,0.38234022,0.15412268301687793,8.121334392562167,0.19429894
noisy,noiseless,9,15,0.3827745,0.1543487222378047,8.1149696143532,0.19556999
noisy,noiseless,9,16,0.38315877,0.15457002518721752,8.108747223060904,0.19540033
noisy,noiseless,9,17,0.3834856,0.15477002388206132,8.103131503924486,0.1954653
noisy,noiseless,9,18,0.3837096,0.15487320165932628,8.10023723482486,0.1967343
noisy,noiseless,9,19,0.38388884,0.15498608423112287,8.097072941712767,0.19661207
noisy,noiseless,9,20,0.38399303,0.15500166076216615,8.096636485653178,0.19693305
noisy,noiseless,9,21,0.38401836,0.15499632202634328,8.096786072659366,0.19670102
noisy,noiseless,9,22,0.38398036,0.15494891409989262,8.098114630005423,0.1970376
noisy,noiseless,9,23,0.38387817,0.15488807505279373,8.099820176063764,0.19624376
noisy,noiseless,9,24,0.38367987,0.15476230056032694,8.103348230627777,0.19650824
noisy,noiseless,9,25,0.38343525,0.1545718413191712,8.10869619560902,0.19627105
noisy,noiseless,9,26,0.38309622,0.15430086659116032,8.11631634826663,0.19609837
noisy,noiseless,9,27,0.3826869,0.15396007082207636,8.125918978006872,0.19601223
noisy,noiseless,9,28,0.3821905,0.15356918633430441,8.136959167749437,0.19553334
noisy,noiseless,9,29,0.38162357,0.15313361206020792,8.149294733767626,0.1953158
noisy,noiseless,9,30,0.38099065,0.1526686177103843,8.162502265709925,0.19395109
noisy,noiseless,9,31,0.3803906,0.15215379860449388,8.177172007663632,0.19391075
noisy,noiseless,9,32,0.379696,0.15160783965883184,8.19278340705681,0.19323248
noisy,noiseless,9,33,0.3789199,0.15102296489642902,8.209570078759732,0.19274905
noisy,noiseless,9,34,0.37805614,0.15038723391642664,8.227890286045142,0.19179511
noisy,noiseless,9,35,0.37710243,0.14969548414980216,8.247913007818877,0.19131294
noisy,noiseless,9,36,0.37609708,0.1489165552800341,8.27057018385526,0.190638
noisy,noiseless,9,37,0.37500137,0.1481088915555321,8.294188683012848,0.18952447
noisy,noiseless,9,38,0.37382105,0.14722422007504005,8.320207376909467,0.18905012
noisy,noiseless,9,39,0.3725824,0.14635720380036576,8.34585896436536,0.1877948
noisy,noiseless,9,40,0.37125754,0.14543671338931724,8.373259482929784,0.18726064
noisy,noiseless,9,41,0.3698542,0.14448459984690037,8.401784405056066,0.186071
noisy,noiseless,9,42,0.36839485,0.14342870465527807,8.433639238016939,0.18456608
noisy,noiseless,9,43,0.3668602,0.14233638124572592,8.466840798536953,0.18372677
noisy,noiseless,9,44,0.36525506,0.1411999899466209,8.50165334205796,0.1827255
noisy,noiseless,9,45,0.3635757,0.14005265608124381,8.537086504213526,0.18141702
noisy,noiseless,9,46,0.36182493,0.1388804290613529,8.57358950443144,0.18043175
noisy,noiseless,9,47,0.3599941,0.1376557859946466,8.612055294741625,0.1795117
noisy,noiseless,9,48,0.35812038,0.13640273057717278,8.651769356712645,0.17829987
noisy,noiseless,9,49,0.3561954,0.13510706210214277,8.693219496320602,0.177364
noisy,noiseless,9,50,0.3542121,0.13377197581353578,8.736348583491436,0.1757184
noisy,noiseless,9,51,0.3521858,0.13245474263959026,8.779324868546423,0.17501912
noisy,noiseless,9,52,0.35008857,0.1310964083479309,8.824092065253371,0.17396274
noisy,noiseless,9,53,0.34788114,0.12966679024505814,8.8717123949122,0.17289837
noisy,noiseless,9,54,0.3456112,0.1282024803651513,8.921035723329757,0.1720491
noisy,noiseless,9,55,0.34325698,0.1266409888969954,8.974257068725525,0.17137624
noisy,noiseless,9,56,0.34083772,0.12509871879050893,9.02747138148798,0.16999343
noisy,noiseless,9,57,0.33836675,0.12350997562658175,9.082979639863742,0.16977449
noisy,noiseless,9,58,0.3358289,0.12187001273678588,9.141031434797558,0.16898134
noisy,noiseless,9,59,0.33322322,0.12026001977085672,9.198787290921057,0.1682137
noisy,noiseless,9,60,0.33056033,0.1185892595257972,9.259546426741428,0.16760719
faket,noiseless,9,0,0.4569226,0.21913935428927708,6.592796223667275,0.17648292
faket,noiseless,9,1,0.45097983,0.2136664305363903,6.702637051546642,0.17351338
faket,noiseless,9,2,0.42069057,0.18739863676894938,7.272335727111874,0.17112273
faket,noiseless,9,3,0.39193767,0.16407088431916395,7.84968481112756,0.17152914
faket,noiseless,9,4,0.40504795,0.1738112949246092,7.599220048491217,0.18295443
faket,noiseless,9,5,0.38494784,0.15771065519875574,8.02138964009721,0.18848175
faket,noiseless,9,6,0.408701,0.17607008572392543,7.54314424320074,0.19737768
faket,noiseless,9,7,0.39119387,0.16219907526628963,7.8995162612913195,0.19352838
faket,noiseless,9,8,0.37210342,0.14776915403322083,8.30416212972705,0.18959017
faket,noiseless,9,9,0.35785395,0.13744034672721356,8.618857578963775,0.18892774
faket,noiseless,9,10,0.34249777,0.12678363580735857,8.969367980094443,0.18706307
faket,noiseless,9,11,0.3870111,0.1584291981980971,8.001647757279859,0.20095676
faket,noiseless,9,12,0.3758009,0.14994080492469555,8.24080162067902,0.19895259
faket,noiseless,9,13,0.36524528,0.1422250986002382,8.470237564772273,0.19643156
faket,noiseless,9,14,0.3588273,0.1374185717574443,8.619545695564563,0.19998789
faket,noiseless,9,15,0.34814477,0.130038235250157,8.859289329495134,0.1953129
faket,noiseless,9,16,0.33963847,0.1243115415814871,9.054885478470332,0.19320413
faket,noiseless,9,17,0.33080137,0.11851684115179464,9.262199323575867,0.19021732
faket,noiseless,9,18,0.39284024,0.1623982540467675,7.894186441954011,0.20622721
faket,noiseless,9,19,0.38951117,0.1597564521681938,7.965415927347808,0.20707595
faket,noiseless,9,20,0.38345098,0.1551345126753263,8.092915742233583,0.2058619
faket,noiseless,9,21,0.37931716,0.15205929338524818,8.179870319973686,0.20326336
faket,noiseless,9,22,0.37535322,0.1490973612794694,8.265300426094228,0.20347703
faket,noiseless,9,23,0.37196508,0.14666983549578894,8.336591951189167,0.20102614
faket,noiseless,9,24,0.3683753,0.14410175323176233,8.413307352564624,0.19990501
faket,noiseless,9,25,0.36543822,0.14204315405610532,8.475796927914725,0.1983776
faket,noiseless,9,26,0.36417568,0.14111741460205368,8.504193888048512,0.19691944
faket,noiseless,9,27,0.36069527,0.13862429136891413,8.58160660899461,0.19675009
faket,noiseless,9,28,0.35709327,0.13622396406507353,8.657464860667814,0.19230497
faket,noiseless,9,29,0.3574474,0.1364395129756674,8.65059839487139,0.19312252
faket,noiseless,9,30,0.35798705,0.13684848386437048,8.63760009748086,0.19555804
faket,noiseless,9,31,0.35901785,0.1366823712135325,8.642874955155062,0.21297942
faket,noiseless,9,32,0.3582322,0.13605608894910295,8.662820173695415,0.21354702
faket,noiseless,9,33,0.35835168,0.13612336796380273,8.66067314131035,0.21398672
faket,noiseless,9,34,0.35873365,0.13638763854381902,8.652249900570117,0.21300244
faket,noiseless,9,35,0.35860816,0.1362656794572772,8.65613513932121,0.21441421
faket,noiseless,9,36,0.36057585,0.13760945904067418,8.613517124088151,0.21427888
faket,noiseless,9,37,0.36264765,0.13905352090538392,8.568180101049604,0.21527317
faket,noiseless,9,38,0.3646487,0.14042534736573778,8.525544931499756,0.21619232
faket,noiseless,9,39,0.36603186,0.14144922031361729,8.493994420877035,0.21669966
faket,noiseless,9,40,0.36816043,0.14298197602467247,8.447187052368797,0.21755767
faket,noiseless,9,41,0.37236708,0.14605653692216486,8.35479000924641,0.21888335
faket,noiseless,9,42,0.3756764,0.14848968490968106,8.283037143090603,0.21874328
faket,noiseless,9,43,0.30669028,0.10225802553949287,9.903025971520348,0.2025114
faket,noiseless,9,44,0.3122847,0.10562832575871603,9.762196038560253,0.20354536
faket,noiseless,9,45,0.31829053,0.10937889158132377,9.610664819721116,0.20432103
faket,noiseless,9,46,0.32423556,0.11313136609325217,9.464169686143167,0.20603365
faket,noiseless,9,47,0.3303072,0.11702702780139465,9.317138248399038,0.20876804
faket,noiseless,9,48,0.33908772,0.12283529728203176,9.106768187639634,0.21124023
faket,noiseless,9,49,0.34569854,0.12729703188809185,8.951817224237296,0.21241847
faket,noiseless,9,50,0.29102793,0.09314342813797709,10.308477819282142,0.19806519
faket,noiseless,9,51,0.3026866,0.1000271630694605,9.998820483071425,0.19977841
faket,noiseless,9,52,0.31431496,0.10710197782154751,9.702025091022884,0.20271859
faket,noiseless,9,53,0.3262567,0.11465208984321028,9.406180246749718,0.20488809
faket,noiseless,9,54,0.3403677,0.12393006899443862,9.068233085229426,0.2092525
faket,noiseless,9,55,0.29978764,0.09839364282161175,10.07032960274782,0.20021886
faket,noiseless,9,56,0.31806937,0.10959154166517049,9.602229636426781,0.20229745
faket,noiseless,9,57,0.28756383,0.09156948809641592,10.382492136555593,0.19257158
faket,noiseless,9,58,0.3103567,0.10499208839459831,9.788434256540917,0.1968542
faket,noiseless,9,59,0.33491468,0.12071662690654433,9.182329082253515,0.20019011
faket,noiseless,9,60,0.31372523,0.1076179169717209,9.681154183148204,0.1836839
shrec,noiseless,9,0,0.50245494,0.26447922311951677,5.776084394660733,0.14959152
shrec,noiseless,9,1,0.5024493,0.26418162885156415,5.78097386440632,0.14614685
shrec,noiseless,9,2,0.4917962,0.25386027658689747,5.954052511104856,0.1442242
shrec,noiseless,9,3,0.564887,0.33034866327250534,4.810274461874304,0.1395185
shrec,noiseless,9,4,0.5595695,0.3241977051354387,4.891900636717824,0.13419539
shrec,noiseless,9,5,0.55440354,0.318197273422597,4.973035460677966,0.13616985
shrec,noiseless,9,6,0.5500778,0.3131622705325253,5.042305668138255,0.14611167
shrec,noiseless,9,7,0.5469274,0.30936632516688944,5.095269614515567,0.14873573
shrec,noiseless,9,8,0.5420407,0.3039188794529133,5.172423206915355,0.15318978
shrec,noiseless,9,9,0.53940606,0.3010461344051337,5.213669449966041,0.14714432
shrec,noiseless,9,10,0.53788817,0.29924207558160476,5.23977341595736,0.15036352
shrec,noiseless,9,11,0.5337794,0.29466863738391696,5.306660851745808,0.14883138
shrec,noiseless,9,12,0.6184105,0.39133674835583,4.074493678959171,0.14422265
shrec,noiseless,9,13,0.6151248,0.38736002230028804,4.1188520290004025,0.13077936
shrec,noiseless,9,14,0.61428654,0.38579416602154054,4.136443440425993,0.15058324
shrec,noiseless,9,15,0.6143123,0.3862098038002168,4.131767060038152,0.124472246
shrec,noiseless,9,16,0.6127546,0.38416326288127506,4.154841686018256,0.12933913
shrec,noiseless,9,17,0.61057854,0.3816177267443636,4.183714598367848,0.12237292
shrec,noiseless,9,18,0.6091743,0.37938091282713166,4.209245228473964,0.14544426
shrec,noiseless,9,19,0.60830176,0.3784697414104382,4.2196883654377295,0.12915194
shrec,noiseless,9,20,0.607477,0.3773062009663219,4.233060571808595,0.13164103
shrec,noiseless,9,21,0.6067767,0.37646778500243605,4.242721812010435,0.13757455
shrec,noiseless,9,22,0.6064404,0.37603780138826753,4.247684952075917,0.13935103
shrec,noiseless,9,23,0.60514945,0.37455102676691476,4.264890080480662,0.13542482
shrec,noiseless,9,24,0.60452914,0.3735489545729682,4.276524746847062,0.14746724
shrec,noiseless,9,25,0.6041949,0.3731992179782367,4.280592749686576,0.14182302
shrec,noiseless,9,26,0.6042721,0.3733464028614789,4.278880286800035,0.14133665
shrec,noiseless,9,27,0.60392976,0.37288084959573264,4.284299205498375,0.14560933
shrec,noiseless,9,28,0.60449934,0.37377318661078957,4.273918568487087,0.13813142
shrec,noiseless,9,29,0.6034456,0.37233421201596795,4.290670566983167,0.1399642
shrec,noiseless,9,30,0.6036791,0.3727247778415985,4.2861173543990025,0.13107519
shrec,noiseless,9,31,0.60405135,0.37277711089509674,4.285507618683074,0.14542866
shrec,noiseless,9,32,0.60349625,0.3723204108212401,4.290831548531681,0.13580772
shrec,noiseless,9,33,0.60470843,0.37397098850969307,4.271620876895074,0.1299279
shrec,noiseless,9,34,0.6052102,0.37443883149974105,4.266191187171383,0.13196155
shrec,noiseless,9,35,0.60405797,0.37285022544070834,4.284655899807963,0.14318502
shrec,noiseless,9,36,0.6054234,0.3744741155282228,4.2657819631369716,0.14681861
shrec,noiseless,9,37,0.6056222,0.3749757686076842,4.259967960055796,0.127644
shrec,noiseless,9,38,0.6050578,0.3742272721648878,4.268645660633391,0.13610102
shrec,noiseless,9,39,0.60614073,0.3756605401645412,4.252044213561536,0.12735154
shrec,noiseless,9,40,0.6074931,0.37721996690638226,4.234053273669488,0.13587645
shrec,noiseless,9,41,0.6088377,0.37894368740647255,4.214253231867833,0.13305582
shrec,noiseless,9,42,0.6097498,0.3800441258487153,4.201659757514876,0.13600121
shrec,noiseless,9,43,0.610619,0.3811629189864565,4.188893558376821,0.13990173
shrec,noiseless,9,44,0.6111081,0.3817437931743915,4.182280154687272,0.14316455
shrec,noiseless,9,45,0.6134231,0.3848400200911947,4.147197713508893,0.13223296
shrec,noiseless,9,46,0.61396456,0.38555037077820165,4.1391887488419,0.1372793
shrec,noiseless,9,47,0.5315347,0.2919512074169222,5.346897243057498,0.14845839
shrec,noiseless,9,48,0.5324919,0.2928103734151215,5.334135415578286,0.16031063
shrec,noiseless,9,49,0.5344585,0.2952519418497156,5.298072373830577,0.14641377
shrec,noiseless,9,50,0.53647614,0.2974733898919471,5.265518774647305,0.15385638
shrec,noiseless,9,51,0.53916353,0.3007584339724635,5.21782185180657,0.147383
shrec,noiseless,9,52,0.5416101,0.30354020098107504,5.1778378265114755,0.14514485
shrec,noiseless,9,53,0.54688394,0.3097088656451732,5.0904636246475725,0.13995644
shrec,noiseless,9,54,0.54977876,0.31305702640156974,5.043765442564908,0.13766658
shrec,noiseless,9,55,0.5545405,0.318294420868817,4.971709737167971,0.1454562
shrec,noiseless,9,56,0.47722158,0.23937889670685228,6.209141390078896,0.15334752
shrec,noiseless,9,57,0.48226345,0.24477202824244337,6.112382134629368,0.13765915
shrec,noiseless,9,58,0.48936695,0.2517305008204179,5.990641601549543,0.1427711
shrec,noiseless,9,59,0.49566844,0.2581446283374693,5.881369076404567,0.1429554
shrec,noiseless,9,60,0.49571013,0.2584592785644615,5.876078722522823,0.14119534
